"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"2197",17693.5639537336,-0.316707492312943,0.117245986145893,-2.70122247015651,0.00690851105071831,1
"84553",604.270390832979,-1.11535524229501,0.499412357015718,-2.23333529222207,0.0255268418356559,1
"85302",599.39290584067,0.0243964006300024,0.212722219298327,0.11468665901698,0.90869348871091,1
"2091",11336.510146104,0.473209576146141,0.145538294407739,3.25144373906432,0.00114820497871399,1
"54751",3743.49248327007,-0.825713297507748,0.167112590567426,-4.94105976518025,7.76990850219703e-07,0.00952901578709444
"2192",53498.330137148,-1.76551534376556,0.317946560796271,-5.55286819062916,2.81019977161427e-08,0.000344642899990774
"2199",8952.02277560218,-2.2957210849446,0.325234251008121,-7.05866949077042,1.68104369815813e-12,2.06163199142113e-08
"10516",3208.63512394081,-2.50405536493508,0.289039212485341,-8.66337595997318,4.57994833970306e-18,5.61684864381183e-14
"129804",199.141572437969,-1.25007462003998,0.302527632201992,-4.13210063140719,3.59462973260006e-05,0.440845390406071
"2200",7158.95484428102,-1.02444916624907,0.348409521399014,-2.94035927070954,0.00327831883511754,1
"2201",742.877204779216,2.55816046704154,0.468073962453872,5.46529111260626,4.62147724201278e-08,0.000566777968960447
"2203",5089.5856168431,-0.0622616147713097,0.537083668414395,-0.115925354712649,0.907711701011102,1
"64319",4246.12018771247,-0.0622306563410662,0.123386880187428,-0.504353917098287,0.614012695189851,1
"57666",2185.22321591505,-0.116331388244447,0.18077995854979,-0.643497150777405,0.519901562956604,1
"54850",1021.40931885113,-0.24211573153444,0.0808995273046217,-2.99279537966605,0.00276435019716465,1
"144699",557.130459370567,0.316917044065242,0.1566526544262,2.0230556911153,0.0430674060871836,1
"79176",677.415114080326,-0.194884264209356,0.122302333647093,-1.5934631694903,0.111056324353333,1
"64839",1375.42062617725,-0.621965557584542,0.14649972188362,-4.24550674627652,2.18099946376559e-05,0.267477774236212
"80028",673.800053144613,0.148670617566808,0.24816881249793,0.599070512005002,0.549125864712305,1
"54620",1888.02002834329,0.81459201891104,0.153496610219479,5.30690559059438,1.11501891159938e-07,0.00136745919318548
"25827",228.618661522608,0.040176024595314,0.295971834698048,0.135742729156312,0.892024667346212,1
"84961",1301.81347635844,0.0377478760491193,0.168118110058246,0.224531884376057,0.822343460034296,1
"283807",607.311238904494,-2.94543830910315,0.458124596539989,-6.42933894261243,1.28160069235325e-10,1.57175508910202e-06
"26224",2205.27406556695,-0.582531354828635,0.12887533749167,-4.52011506752629,6.18060286221312e-06,0.0757989135021817
"26235",531.991458905406,0.157541564225269,0.174988692295279,0.900295682874355,0.367962917927985,1
"26234",4553.17001384238,-0.879228304691319,0.133171743178938,-6.60221368064494,4.05063084616713e-11,4.96769366973937e-07
"26233",944.460696288717,1.38638263497413,0.169074807846426,8.19981789500779,2.40751453811082e-16,2.95257582953912e-12
"23194",1128.73196984533,-2.24611398619577,0.361122119031195,-6.21981836012029,4.97730742149114e-10,6.10416982171673e-06
"55336",164.437228498352,0.872811161177157,0.217975774935475,4.00416588235792,6.22366837770077e-05,0.763270689841222
"26267",408.302492707601,-0.41733761099449,0.224720614107469,-1.85713986521461,0.0632912577886804,1
"80204",3184.2399810709,-0.0773448263874611,0.123909052340362,-0.624206423393547,0.532492028964598,1
"157574",81.7362847130202,0.70084449713793,0.294025707561759,2.38361639514368,0.0171434621444745,1
"115290",641.605504887698,-1.1026977373625,0.382386905695657,-2.88372253583428,0.00393004858509427,1
"26232",208.645759993194,-0.462867611581867,0.318811782135082,-1.45185227623033,0.146542684690851,1
"23014",2577.55250637854,0.0646644094125433,0.107602732131049,0.600955088517539,0.547869899957383,1
"26263",940.041339179782,0.557844621363124,0.145242541508166,3.84077981265398,0.000122644086472337,1
"26260",944.993709723444,-0.541261885363968,0.169374510776688,-3.19565135794013,0.00139515584498445,1
"126433",1185.76946245455,0.41403507842528,0.328844446815324,1.25906057540269,0.208008453054569,1
"23219",2079.19459711658,0.0042264764963638,0.118047531818296,0.0358031754773948,0.971439301027223,1
"26273",1347.97113814792,-0.516003505849793,0.103202406735897,-4.99991736791842,5.73548895978604e-07,0.0070340036602816
"84085",1390.59467359763,-0.910700643023662,0.245382814782596,-3.71134646829496,0.00020615969619667,1
"79791",1941.94507993123,-0.965680520136337,0.18724461344109,-5.15732069611795,2.50508543463775e-07,0.00307223677703974
"114907",7511.40658995578,-1.45842063783348,0.282215317460977,-5.16775861407715,2.36918017376052e-07,0.0029055625650999
"254170",805.199726222858,-0.352430549103161,0.132575613701094,-2.65833616955947,0.00785275199446548,1
"55030",2047.5150738711,0.285723508998639,0.210636400292671,1.35647736384423,0.174947332816408,1
"130888",148.314427584384,0.12802893859316,0.189472216255779,0.675713522136284,0.499222548994865,1
"81545",1745.08562252927,-0.0821742660635085,0.102949874888651,-0.798196852132041,0.424756263883068,1
"26272",427.445042507995,0.0612668258405285,0.173161379687127,0.35381345396547,0.723478690068425,1
"150726",660.169500170989,1.49258000079157,0.210673987427474,7.08478544986671,1.39259882762361e-12,1.7078832021976e-08
"54455",1157.94015381235,-0.0310464907357357,0.0956084601111622,-0.324725350660794,0.745388946481806,1
"93611",835.79871717482,0.241777845414066,0.178078232430706,1.35770577972323,0.17455706209794,1
"200933",1512.18426662025,0.866144748775836,0.200852185528472,4.31234913624106,1.61529096396594e-05,0.198099283820782
"23403",1089.98615428031,0.428841716158382,0.138334533581588,3.10003370131331,0.00193498624575343,1
"26271",370.416407018416,0.944131782023425,0.226591528941949,4.16666848240961,3.0908347685109e-05,0.379059976010177
"26270",725.437476401376,0.954203078118424,0.170272794292651,5.60396675277683,2.09500910463549e-08,0.000256931916592497
"25793",4252.44457775921,-0.195905798986416,0.110552375322434,-1.77206322718117,0.0763840622658987,1
"26269",913.782881949476,-0.858854766340386,0.158820562758905,-5.40770509448553,6.38374225248037e-08,0.000782902149844192
"26268",1720.52116307984,-0.401005336181788,0.175704927399992,-2.28226574015707,0.0224736559210986,1
"23291",2335.98304124497,-0.428718075791502,0.13797743403784,-3.10716081061435,0.00188893614468809,1
"26190",3168.05580961481,-0.134378649935065,0.141770165901923,-0.947862683803503,0.343199364151754,1
"6468",2173.19097825081,-0.647619774622079,0.177974384786351,-3.63883698993826,0.000273872080041188,1
"26226",816.615011613752,-0.646506924340773,0.167866027100329,-3.85132677235742,0.000117479616258651,1
"54461",5099.41116240389,-0.389600714884778,0.162061991037941,-2.40402275937463,0.0162157636896972,1
"55294",881.781978806255,-0.446586361007426,0.159364938611615,-2.80228740962773,0.00507416464836942,1
"26259",746.737440990763,0.144761084498825,0.159376188760624,0.908298069018638,0.36372076245479,1
"84261",571.506724747409,1.09817731658499,0.171237847037699,6.41316937571181,1.42525018089327e-10,1.74792682184751e-06
"2205",197.972330059382,-2.94318205989617,0.45055243177887,-6.53238525042671,6.47303887447861e-11,7.93853487566057e-07
"2207",917.776715509944,-0.0380192245204948,0.302413162379213,-0.125719476696654,0.899953984018326,1
"51077",1778.04928508237,0.388047406272535,0.114765842723134,3.38120992331034,0.000721673857628616,1
"8857",1430.54856751575,-0.433003705813891,0.436098140425478,-0.99290427010634,0.320756608643873,1
"2212",1151.65534647202,0.550048349207041,0.270040864590278,2.03690782149438,0.0416592801870075,1
"2213",377.640377247959,-1.19365225799478,0.302958287061915,-3.9399888003421,8.14854131782622e-05,0.999337107218208
"2214",1250.13340868503,1.42613857728436,0.359107818043401,3.97133814867824,7.1470048947986e-05,0.8765086802981
"2217",5314.09243863894,-1.31942127811631,0.204213657257204,-6.4609845190448,1.04023962116871e-10,1.2757498714013e-06
"23149",546.60539360438,1.83208789834307,0.331575609396033,5.52540007897513,3.2873562957916e-08,0.000403161376115881
"115548",1594.77739644941,-0.366223826318229,0.190294557401013,-1.92451025042443,0.0542906571322859,1
"89848",1109.95457979144,0.569749039023232,0.195430350939946,2.91535596330332,0.0035528306112749,1
"9873",2083.06870678507,-0.179236275671397,0.172363171516567,-1.03987571181451,0.298397647940359,1
"2219",228.67891617432,-1.66103356337141,0.390366326853869,-4.25506363921908,2.08989565502917e-05,0.256304803132777
"127943",519.326575507799,2.14678201419819,0.458334484821943,4.68387626349387,2.81499981525509e-06,0.0345231577342884
"2222",7399.56631248882,0.362509289777595,0.195820388282504,1.85123363791218,0.0641359484544862,1
"2224",3526.96816229903,0.770878804175247,0.172430354687304,4.47066762446327,7.79758009130086e-06,0.0956295222397138
"2230",866.9791006328,-0.363023276294856,0.197088605104353,-1.84192929927453,0.0654854922301981,1
"91893",169.527860680609,0.223368825185672,0.156521889773237,1.42707723187651,0.153557634406422,1
"2232",1684.51891794416,0.905123582359052,0.221144077027522,4.09291351830512,4.25986629994509e-05,0.522430003025265
"2235",1388.84729218709,0.0308867191727253,0.217040072262373,0.142308831962548,0.886836070631159,1
"55527",2179.46672316037,0.054160615238537,0.148581520270404,0.364517842730171,0.715471352400902,1
"10116",1246.7826104532,-0.422496751442804,0.190968056607727,-2.21239488398139,0.0269393920782792,1
"56929",1559.63038977369,-0.81534222863953,0.1497135428026,-5.44601519259064,5.15107387670154e-08,0.000631727700238676
"2237",2020.24349635232,1.7008718892355,0.246302546259068,6.90562040494082,4.99844920443651e-12,6.13009810432093e-08
"2241",253.496066529921,-0.425747504512797,0.222783389172657,-1.91103791936141,0.0559997080708863,1
"80307",4281.46436378063,2.44218115539477,0.573117456093326,4.2612227728012,2.03311444140571e-05,0.249341155093996
"55612",2893.82113320363,1.5685166275252,0.454292952052812,3.45265454909118,0.000555099387371247,1
"10979",5947.85513630823,-2.47505318505544,0.344217088747315,-7.19038439974822,6.46091602817209e-13,7.92366741695025e-09
"83706",909.991605410144,-0.592699568008706,0.244052676885849,-2.42857228845693,0.0151584029311002,1
"2242",1056.16810930021,-0.904622732071233,0.199141536530888,-4.54261199260618,5.5561461609937e-06,0.0681405765184268
"9638",1207.24368303849,-1.54610245187651,0.284207027403845,-5.44005708092353,5.32635027325434e-08,0.000653223597511912
"9637",2142.95101242163,-0.431987472470488,0.157809420635692,-2.73739977455304,0.0061926986802351,1
"2245",860.792576889229,0.0526950651936854,0.242532204221433,0.217270384206687,0.827997635791974,1
"221472",407.61897709527,-1.10378587770426,0.317257561236697,-3.47914758406895,0.000503011485103301,1
"89846",1554.09270456558,0.627322681041567,0.432320229944294,1.45106020396594,0.146763096729676,1
"121512",672.929212515411,-0.0241014364273567,0.227645743001203,-0.1058725549163,0.915683469661714,1
"152273",1072.2847046624,-1.1062127316839,0.245350537537329,-4.50870311020044,6.52251074352628e-06,0.0799920717586063
"100505641",6151.94306407206,-0.154915592402075,0.176663921857347,-0.876894335715959,0.380544033086216,1
"55785",934.215336060234,0.106422381539574,0.166034004967891,0.640967382315178,0.521543875162014,1
"2256",630.087200428535,2.20883814102453,0.467767309163279,4.72208745193331,2.33436261194988e-06,0.0286286230729534
"2257",251.910491155457,0.428307858380609,0.404336063332078,1.05928680922246,0.289469180461711,1
"2258",254.51427256971,-2.84600717547186,0.360240682353747,-7.90029365055762,2.78247120984412e-15,3.41242269175283e-11
"2247",858.789271755127,-3.08053375972238,0.341203461385179,-9.02843642680641,1.74142077048046e-19,2.13567843291724e-15
"2252",1194.88634292317,-2.92406630809201,0.355848857411835,-8.21715806356487,2.08382337884874e-16,2.55560099182009e-12
"9982",5522.14775850879,-0.204441815430014,0.870725069900905,-0.234794911157527,0.814367917656216,1
"143282",102.473141177269,-0.177210438509973,0.251766207187993,-0.703869039809819,0.481514333705319,1
"2260",7228.87049340487,-2.3555605532688,0.368594791279257,-6.39065067928257,1.65181343051287e-10,2.02578399118098e-06
"11116",452.176147529615,0.647093020049673,0.137993558789671,4.68929873050065,2.74142928182128e-06,0.0336208887122561
"26127",1501.91188615206,-0.310093347063285,0.142137928475868,-2.18163688178368,0.0291363426298864,1
"2263",2418.26573400295,-0.0734085131278213,0.261490554929746,-0.280731031174506,0.778916706018318,1
"2261",8115.40792203492,0.873344103729094,0.546961764694216,1.59671874727358,0.11032841480632,1
"2264",412.708144529478,-0.516826736088764,0.481645228111591,-1.07304444417546,0.283251175603293,1
"53834",974.797172671625,-0.383279767180246,0.237955560417038,-1.61071994497004,0.107240776514557,1
"55277",611.073042998789,-0.272718590022263,0.230919308859614,-1.18101249899401,0.237597758027848,1
"10875",5650.9546097294,-3.67537685593221,0.34868667193099,-10.5406290282859,5.61222496031768e-26,6.88283269133361e-22
"2268",494.873505183869,-0.692554740498503,0.255131841145111,-2.71449748251767,0.006637640483236,1
"2271",2275.64643981459,-0.06240313353404,0.137686877159413,-0.453224990075051,0.650386739392127,1
"114827",128.074877347202,0.976460605718706,0.243440561119568,4.01108427136392,6.04405301143286e-05,0.741242661322126
"85462",658.787485106102,0.408030099823215,0.327050883885806,1.24760433292602,0.212175990932866,1
"2272",231.252822697929,-0.883545028102801,0.238662971711709,-3.70206162173356,0.000213854658876315,1
"2273",19214.7398881691,-4.78997641383805,0.444082705515544,-10.7862259762565,3.99875402692669e-27,4.9040719386229e-23
"2274",5520.90416269828,-0.862797180647832,0.327469381590629,-2.63474153356548,0.0084201373107224,1
"2275",1450.34615333941,-0.839283759525412,0.268542535736246,-3.12532894360441,0.00177606331493729,1
"29109",1043.19324643337,0.530222347771903,0.14869121896527,3.56592912117929,0.000362569361557667,1
"80206",1394.38919076291,-0.382046131278446,0.30331299439934,-1.25957719693158,0.207821925834724,1
"387758",490.618735618558,-0.787977455497794,0.379807414008049,-2.07467633973331,0.038016541641382,1
"9158",2805.10549754973,0.564406956454186,0.105665472601972,5.34145111506985,9.22054823485199e-08,0.00113080803552225
"11153",105.72615643481,-0.0410842532939735,0.175502634980382,-0.234094794636935,0.814911386952674,1
"9896",1192.49632737488,0.0330402233770283,0.141186423821222,0.234018416805185,0.814970681057806,1
"55137",128.019720308491,-0.337775172147601,0.339963984275169,-0.993561635264881,0.320436329654128,1
"63979",606.380130757359,1.42453319115743,0.204098828491713,6.97962453623426,2.9596997203438e-12,3.62977573702963e-08
"27145",1371.11487920534,-3.47612656516765,0.424465531412766,-8.18942012463984,2.62487762124406e-16,3.21914991469371e-12
"11259",5625.47878651365,-2.60259866529196,0.262611257476533,-9.91046115197302,3.74911675234678e-23,4.5979167850781e-19
"81608",1883.11483621468,-0.032974503297003,0.103086083230527,-0.319873471409943,0.749064248891042,1
"51024",3632.16776440457,-0.479247833718391,0.13731016802417,-3.49025742677725,0.000482555471495841,1
"128486",118.961690335031,-0.424312021555709,0.278842731654639,-1.52168937320999,0.128086931571242,1
"84922",759.001301872952,0.178572276663551,0.157765869102848,1.13188155130777,0.257684235839646,1
"24147",373.017749661063,0.657839347175504,0.285677129212777,2.30273718091564,0.0212936348897033,1
"60681",4342.32020542358,-0.195710843108515,0.285834652190471,-0.684699498849075,0.493533565353738,1
"51303",1053.66632489535,0.572745194084318,0.18090409645333,3.16601561442295,0.0015454249771062,1
"55033",500.473093497617,0.419523857812446,0.183334220964052,2.28830087261618,0.0221200057377052,1
"23307",2088.48098531701,0.0535866676145007,0.112928086346151,0.474520284088095,0.635128936822173,1
"2280",8501.48631997096,0.219857720460762,0.12557714478245,1.75077814391818,0.0799841327806492,1
"2282",156.347458777959,0.245663334486381,0.147927581486258,1.66069999940615,0.0967737135337364,1
"2281",291.895813001855,0.140604276505299,0.264254101950643,0.532079825695802,0.594670709440174,1
"2286",2957.23053586881,0.0735397908390305,0.11599392657861,0.633996908357026,0.526082839764765,1
"2287",2831.17040102444,0.415728944653031,0.124382210474436,3.34235051031254,0.000830720879183677,1
"2288",9004.02098281682,0.968521135286983,0.167973739551272,5.76590803940134,8.12193397651828e-09,9.96073982880202e-05
"2289",4359.70161864401,-1.90158401012192,0.236447917634988,-8.04229544138959,8.81709965759611e-16,1.08132910200759e-11
"51661",590.304208901464,-0.732745477899803,0.229010371021147,-3.19961700700507,0.00137610317346673,1
"23770",11672.2713024119,-0.442575903263481,0.132995579794943,-3.32774896688941,0.000875507197832024,1
"11328",4905.61756416172,0.053962036302452,0.20426194663028,0.264180564185677,0.791640786751366,1
"63943",383.953444175648,1.01159568890087,0.247796175610141,4.08237006245174,4.45787372647976e-05,0.546713633815477
"79147",735.996810901688,-0.336248700528473,0.145621669689017,-2.30905675814974,0.0209404318744012,1
"2218",795.088377314176,0.33263409651144,0.194399449905494,1.71108558523776,0.0870653147577142,1
"80308",2215.52377103644,1.03421837583614,0.134340507546968,7.69848495231091,1.37688944713263e-14,1.68861721796345e-10
"201163",1446.34067866095,-0.0628803357434929,0.197411149020256,-0.318524744197912,0.750086928127445,1
"2313",691.724392422212,-1.21666348857283,0.20272675689882,-6.00149436208887,1.95509732503175e-09,2.39773135941894e-05
"2314",9541.27951189505,-0.290250837209618,0.148540437729618,-1.95401899742579,0.050698970549019,1
"90024",230.988732613959,-0.750469440628951,0.215451058750835,-3.48324786603558,0.000495369490381208,1
"729614",336.292325571649,0.245170820222789,0.197849394725262,1.23917902586075,0.215279206180454,1
"645644",191.638288505091,-0.16841188876914,0.197501179852381,-0.852713330092595,0.39381829682683,1
"392490",20024.9941138272,-0.812660969526897,0.166888686021423,-4.86947910550737,1.11892813799074e-06,0.0137225346843184
"441172",140.414481275285,1.5310039032928,0.298174502598552,5.13459028169846,2.82759335602922e-07,0.00346776049183423
"2316",261046.581649056,-2.72258732122883,0.36013353086749,-7.55993843358783,4.03260186902928e-14,4.94558293217751e-10
"2317",19018.7443256862,0.0703885995924366,0.292472956804939,0.240667035890711,0.809813189643876,1
"2318",42647.3561542707,-4.60102870930582,0.48993071433251,-9.39118241560818,5.93304139180273e-21,7.27628196290687e-17
"10211",9078.7047774386,-0.305048398843051,0.170942723691018,-1.78450648413928,0.0743414021238831,1
"2319",10728.0627227691,-0.107064048267225,0.179171612204622,-0.597550286844289,0.550140043667932,1
"23768",716.329277986904,-1.77980546345648,0.357942410606196,-4.97232350992516,6.61551885064666e-07,0.00811327231843307
"23767",1415.62498054457,0.503787077949823,0.322515547034509,1.56205517092768,0.118274992364088,1
"2321",2194.56406435055,-0.286762925705655,0.231175806613901,-1.24045387753136,0.214807563634475,1
"2323",431.93328482149,-1.02552306219879,0.246672673247542,-4.15742469036956,3.21855325620254e-05,0.394723371340679
"2324",457.803065078819,-0.691397663401148,0.236159904649714,-2.92766743968104,0.00341515117332259,1
"28982",677.700866826659,1.25681211668907,0.20748574999952,6.05734184970281,1.3838928854259e-09,1.69720623468632e-05
"55640",244.953130929572,0.533040599933617,0.269431854851015,1.9783874487609,0.0478850145691745,1
"84256",1781.24439426701,-0.75516585157847,0.155015778430716,-4.87154184705135,1.10730703081894e-06,0.0135800134259635
"114984",1019.80917493222,-0.00669381031025185,0.110707175726046,-0.0604641051165122,0.95178600348908,1
"342184",250.413989653322,-0.102618034389036,0.367724654517554,-0.279062154599529,0.780197126057238,1
"752",1247.42001902352,-0.386719622974894,0.227804548159072,-1.69759395104286,0.089584425288045,1
"114793",1561.01073877034,-0.178254054124963,0.202598801117031,-0.879837655218873,0.378947262539954,1
"91010",1126.45195846501,0.0805475345902641,0.174354892796158,0.461974615673297,0.644099524140705,1
"2327",244.471693971479,-1.18212553552481,0.417940984081104,-2.82845085921367,0.00467738814274741,1
"2329",173.599432189037,-0.558731744701266,0.264701266260488,-2.1108011782287,0.0347894048243513,1
"2330",297.333707464793,-0.0855836198658523,0.385705222337018,-0.22188867277268,0.824400548569653,1
"116123",737.422470912794,1.54277413950999,0.857821466985432,1.79847928605894,0.0721010882860404,1
"2331",2650.56280930368,-0.791713675615539,0.248451802903201,-3.18658857116041,0.00143961401305392,1
"2332",2490.99524012761,0.154734863507606,0.115730870900529,1.33702323592295,0.181215052325737,1
"2335",116437.224051156,0.452625495198889,0.378580521967031,1.19558579730181,0.231858236598827,1
"64122",804.349655296857,-0.062943393643576,0.262990376939423,-0.23933725019176,0.81084408310501,1
"79672",2061.38699393167,-0.0246777749261447,0.145328415919113,-0.169806949109525,0.865161961702165,1
"23048",6086.69405124397,-2.2165990573291,0.277696075312508,-7.98210437376412,1.4385930020797e-15,1.76429045775054e-11
"54874",2835.89222630759,0.803665855091015,0.187551066565878,4.28505083872037,1.82697405339742e-05,0.22406009790866
"23360",2565.59717527918,-0.0574470448002833,0.127791636826798,-0.44953681028551,0.65304446013505,1
"84624",706.211364134085,2.57675893351648,0.483462829820222,5.32979740029789,9.8322389014725e-08,0.00120582577887659
"22862",2799.54913008487,-0.434770353272316,0.135227423182618,-3.21510491762592,0.00130396853617349,1
"64778",5125.524968232,0.730170507029698,0.227356767184756,3.21156267337467,0.00132015171334894,1
"64838",367.175724451143,-0.146042169163988,0.236255766475951,-0.618152823706228,0.53647460451018,1
"252995",224.047724534187,-0.884680306425468,0.40100945670172,-2.20613327601277,0.0273746694198794,1
"96459",1263.81327588951,-0.103382843632113,0.127356422413229,-0.811759954253982,0.416929384684066,1
"57600",897.610702037772,-0.502743451924231,0.225864733850161,-2.22586077673264,0.0260235083345461,1
"2339",2435.62844933126,0.0971735263176772,0.152111771696622,0.638829758103691,0.522933687147317,1
"2350",747.03751842727,-1.93098095642033,0.273377362902739,-7.06342667116634,1.62445943152852e-12,1.99223704682658e-08
"123811",1632.59349948936,0.0399983381182576,0.148037781189035,0.270190067677265,0.787014033479588,1
"2353",88778.6857362091,-2.86474768370983,0.31521789190463,-9.08815063256805,1.00737905257369e-19,1.23544967007637e-15
"2354",42998.4692932043,-3.88859872224059,0.321644905499005,-12.0897258304395,1.1968545524993e-33,1.46782242318514e-29
"8061",4164.83056317796,-2.13429109332624,0.428070394728884,-4.98584139339508,6.169273946392e-07,0.00756599756785515
"2355",11521.8719707435,-0.743790416198802,0.246401395540192,-3.01861283929894,0.00253934816445565,1
"3169",3612.04142084041,1.36680770780332,0.574177071397155,2.38046375567984,0.0172908619158346,1
"2296",1693.37415518858,0.042677790301475,0.387542893764811,0.110124043010772,0.912311000556551,1
"2294",2694.32656983261,-3.44359194888919,0.295240376249385,-11.6636890679899,1.9538942051178e-31,2.39625585315647e-27
"2295",512.818346725285,-0.600808000605452,0.254164764933916,-2.36385244336156,0.0180860145017992,1
"55810",1839.49689916361,-0.334046067987085,0.176506958633377,-1.89253766861925,0.0584193797057231,1
"22887",2683.93329273957,0.0654192606839001,0.121595050317684,0.538009240614508,0.590570669073952,1
"221937",2404.52785050411,-0.387950547318713,0.232366865850328,-1.669560528344,0.0950063453988182,1
"3607",3361.31158746982,0.539280979593893,0.112804897969057,4.78065216407376,1.74727449825912e-06,0.0214285744466498
"2300",374.780691015842,0.215844101408249,0.432549190402257,0.499004751823766,0.617776036477607,1
"2305",2435.93171835542,3.27058435100047,0.354266820067572,9.23198043321317,2.65673593276344e-20,3.25822094794108e-16
"3344",964.924681159812,-0.109579671340059,0.158043630348107,-0.693350760791175,0.488089454788321,1
"1112",5848.36421855552,-1.14213869916528,0.206801153461108,-5.52288360122746,3.33480673822881e-08,0.000408980698376381
"2308",1987.57767597866,-0.983720584383521,0.196242176150821,-5.01278880859681,5.3646767585839e-07,0.00657923957672729
"2309",3109.53520248171,-0.383306883537043,0.174679825010095,-2.19433974996764,0.0282109938149313,1
"2310",746.902026528245,-0.172259159062347,0.151787602403703,-1.13486975440983,0.256429894249554,1
"4303",1377.22962136891,-0.770110652693317,0.237428220714529,-3.24355146315676,0.00118049482793286,1
"27086",4281.10443600826,-0.91107922985118,0.249859444375543,-3.64636698896125,0.000265974051344459,1
"93986",954.924297266731,-2.17373145136613,0.393335112362346,-5.52641089759526,3.26848134980404e-08,0.000400846552739968
"50943",181.734639946658,0.747750093111306,0.393784703235994,1.89888049730358,0.0575801901225064,1
"116113",2222.82678376655,0.0444671952840557,0.183158804921321,0.242779457439446,0.808176250125362,1
"94234",6524.92183381973,-0.23923317031722,0.743000263823551,-0.321982618264633,0.747465862511509,1
"55572",1050.59997056945,0.450557324707545,0.122485670043434,3.6784492793955,0.000234656342750906,1
"80020",1228.12902438703,0.3506893685989,0.237109941319501,1.47901588034368,0.139136070589863,1
"2356",2641.82538726014,0.176601353574457,0.1598314539908,1.10492239897049,0.269193215805957,1
"8790",656.382506962011,0.41833989726227,0.152360861168132,2.74571759476094,0.00603787128362188,1
"2357",330.23398924943,-0.544644016213364,0.317487579662295,-1.71548133250659,0.0862570150436482,1
"2359",607.721946851032,0.410800438452596,0.351952213206916,1.16720515751121,0.243127528595784,1
"118924",832.186232772522,-0.510488457578596,0.172276444289659,-2.96319360248856,0.00304465006502029,1
"80144",611.934454961348,1.22538927686121,0.456681882052229,2.68324478158532,0.00729116022724065,1
"10023",288.359306318091,-0.281622736485476,0.229852629636138,-1.22523173622721,0.22048792019896,1
"23401",741.30563719196,0.646219239090494,0.198408273333677,3.25701760431986,0.00112589450005136,1
"158326",373.62029498792,-2.49895157250879,0.414487612519408,-6.02901388854361,1.64963112947573e-09,2.02310761718904e-05
"2483",1022.00836061527,-0.377072174631795,0.0959820503583101,-3.92856969843995,8.54525853492421e-05,1
"2444",218.525196582695,0.618690566987284,0.244748371114603,2.52786387982775,0.0114758835185104,1
"257019",399.945046191143,-2.35557075257841,0.32343758290359,-7.28292219918227,3.26665638096788e-13,4.00622738561901e-09
"55691",1273.73216397979,-0.371545518269135,0.186157992713777,-1.99586121902591,0.0459490309740338,1
"23150",1383.72799650235,-0.563046467202077,0.301184998785517,-1.86943728762215,0.061562000950219,1
"122786",4493.1511130903,-0.371031935026535,0.273555891727371,-1.35632953355035,0.174994342727001,1
"83786",2569.25777153475,0.21401619533787,0.261149261741601,0.819516754175751,0.412491647010221,1
"83957",337.739804280639,0.182144995187411,0.256914276871479,0.708971869549036,0.478341933667604,1
"391059",617.219180758799,1.33556838609215,0.346205386482924,3.85773427634993,0.000114442967114099,1
"10818",1314.45415040881,0.149293489603313,0.152499019991574,0.978979993521019,0.327589864858967,1
"10817",280.476988568123,0.235054668959597,0.201401337196054,1.16709587052435,0.243171655329941,1
"10129",3016.70692960364,-1.57244620607017,0.320170752724608,-4.91127372718736,9.04866651257808e-07,0.0110972846110258
"285527",2342.16274188277,-0.303744458018936,0.154641221991105,-1.96418816475989,0.0495082748142444,1
"2487",509.0513923025,-1.17064009353658,0.250304764138998,-4.67685901849837,2.91302379705234e-06,0.0357253238470499
"6624",9176.89092217354,1.38412108323241,0.294992827738666,4.69204995200292,2.70481062217093e-06,0.0331717974703043
"401024",209.238535297524,0.0695868724656531,0.437342107932922,0.159113131810135,0.873579742336239,1
"10468",864.344151050858,-1.05568897512251,0.373984971028534,-2.82281122746499,0.00476045921686125,1
"11167",20668.3412628696,-0.818630998213971,0.296863465872246,-2.75760102648086,0.00582272175897768,1
"10272",1958.84228368009,-0.280138761277865,0.294560338598926,-0.951040328818003,0.341583903926233,1
"23105",1044.39222763877,-0.106617938663683,0.604793158716949,-0.176288268355862,0.860067478194959,1
"2495",42327.0276036867,0.271617417198125,0.22206899011003,1.22312177428981,0.221283705608068,1
"2498",2840.51511514594,0.226296910178918,0.24193338385224,0.935368681145419,0.349598331369411,1
"2512",128928.572861666,0.0269713184714986,0.243621405296274,0.110709969999139,0.911846339669607,1
"79068",2171.01444913575,-0.290608876317374,0.144560085313682,-2.01029817938182,0.0443996394694742,1
"24140",1892.83168898155,0.78194125746615,0.133357037681641,5.86351699962664,4.53164428991675e-09,5.5576085571539e-05
"117246",3685.59368115102,0.415293890159058,0.0921491842170123,4.50675601404172,6.5826250866797e-06,0.0807293140630398
"100302692",196.865670096983,-0.291284408457985,0.17258436565857,-1.68777981334789,0.0914535040338406,1
"8880",3028.55020372148,0.541205278272507,0.168236192595113,3.21693727089392,0.00129566924198596,1
"8939",2612.8683743037,-0.109670469984767,0.141248391256576,-0.776436949186574,0.437491035291757,1
"2517",3586.20081851732,-0.154566486276604,0.275663362468302,-0.560707396487543,0.574997024110814,1
